Date,AQI,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Source,year,month,day,day_of_week,day_of_year,hour,is_weekend,season,zone,zone_lat,zone_lon,industrial_density,traffic_density,distance_from_center,temperature,humidity,wind_speed,pressure,precipitation,temp_humidity_index,wind_chill,pollution_accumulation,seasonal_pollution_factor,traffic_weather_interaction,industrial_weather_interaction,rain_effect
2025-04-12 04:00:00,124.0,67.2,136.0,,,,,,,,Hourly,2025,4,12,5,102,4,1,1,South,28.5355,77.391,0.2,0.5,21.99664905752723,30.135212258248085,35.80925459516635,1.8239537988640202,1005.3393142009321,0.680772171244402,48.039839555831264,26.487304660520046,22.73080580519957,1.0,0.17705672104165898,0.0708226884166636,0
2025-04-12 05:00:00,121.0,66.3,131.5,,,,,,,,Hourly,2025,4,12,5,102,5,1,1,South,28.5355,77.391,0.2,0.5,21.99664905752723,28.61582533082392,32.797419932792664,2.221529905827587,1014.8675182689581,0.8748880548760284,45.01453529722025,24.172765519168745,20.860455135195615,1.0,0.1552057608080946,0.062082304323237844,0
2025-04-12 06:00:00,120.0,66.0,130.0,,,,,,,,Hourly,2025,4,12,5,102,6,1,1,South,28.5355,77.391,0.2,0.5,21.99664905752723,26.805580977484144,50.92752613179451,3.2319672833722852,1017.8009631741667,0.15489639091298202,52.269344043381395,20.341646410739575,11.595664754076646,1.0,0.11814836139318405,0.04725934455727362,0
2025-04-12 07:00:00,117.0,65.1,125.5,,,,,,,,Hourly,2025,4,12,5,102,7,1,1,South,28.5355,77.391,0.2,0.5,21.99664905752723,28.471152641098428,54.407671956917994,1.97801594994106,1008.4997400435789,0.3715169165390937,55.674988619557425,24.515120741216307,15.309631919192492,1.0,0.16789701882217783,0.06715880752887114,0
2025-04-12 08:00:00,119.0,65.7,128.5,,,,,,,,Hourly,2025,4,12,5,102,8,1,1,South,28.5355,77.391,0.2,0.5,21.99664905752723,28.321092071902765,63.56911732983993,1.8677320580114867,1010.3927362980725,0.24857717009907937,60.10565073682273,24.58562795587979,12.703726126847986,1.0,0.1743538063827012,0.06974152255308048,0
2025-04-12 09:00:00,119.0,65.7,128.5,,,,,,,,Hourly,2025,4,12,5,102,9,1,1,South,28.5355,77.391,0.2,0.5,21.99664905752723,35.768965129912985,28.28835520153149,2.893992479364547,1017.5450105813651,0.04266423961337498,49.91314273067873,29.98098017118389,18.415969003147893,1.0,0.12840291876516258,0.051361167506065036,0
2025-04-12 10:00:00,118.0,65.4,127.0,,,,,,,,Hourly,2025,4,12,5,102,10,1,1,South,28.5355,77.391,0.2,0.5,21.99664905752723,21.539405386924514,33.89782731994086,1.9646179479458994,1016.7511376632101,0.12442899282634,38.488319046894944,17.610169491032714,22.297029108205827,1.0,0.16865579605170913,0.06746231842068366,0
2025-04-12 11:00:00,122.0,66.6,133.0,,,,,,,,Hourly,2025,4,12,5,102,11,1,1,South,28.5355,77.391,0.2,0.5,21.99664905752723,27.080824139378947,46.906392279174206,3.7123917912384177,1007.6987494226373,0.007710927705978854,50.534020278966054,19.656040556902113,11.266806766691355,1.0,0.10610323210596204,0.04244129284238482,0
2025-04-12 12:00:00,128.0,68.4,142.0,,,,,,,,Hourly,2025,4,12,5,102,12,1,1,South,28.5355,77.391,0.2,0.5,21.99664905752723,28.354049810526416,36.98634971419261,3.369031663447773,1010.3009019320955,0.2607797892050123,46.847224667622726,21.61598648363087,14.422795516222207,1.0,0.11444183483106884,0.045776733932427545,0
2025-04-12 13:00:00,127.0,68.1,140.5,,,,,,,,Hourly,2025,4,12,5,102,13,1,1,South,28.5355,77.391,0.2,0.5,21.99664905752723,31.052885153060622,29.63777880091554,3.748437901021026,1019.1966690525247,0.45765223766155055,45.87177455351839,23.55600935101857,14.817972281780273,1.0,0.10529778643466901,0.04211911457386761,0
2025-04-12 14:00:00,159.0,77.7,188.5,,,,,,,,Hourly,2025,4,12,5,102,14,1,1,South,28.5355,77.391,0.2,0.5,21.99664905752723,31.85301675042206,49.088294178634975,3.044719028770724,1017.7220722949253,2.3188137479150877,56.39716383973955,25.763578692880614,12.587204564574705,1.0,0.12361798098790575,0.04944719239516231,1
2025-04-12 15:00:00,165.0,79.5,197.5,,,,,,,,Hourly,2025,4,12,5,102,15,1,1,South,28.5355,77.391,0.2,0.5,21.99664905752723,32.8283880992229,46.62300638307,2.464039282896981,1017.1862101607053,0.8719260879358911,56.1398912907579,27.90030953342894,15.408888080590918,1.0,0.14434016452083917,0.05773606580833567,0
2025-04-12 16:00:00,166.0,79.8,199.0,,,,,,,,Hourly,2025,4,12,5,102,16,1,1,South,28.5355,77.391,0.2,0.5,21.99664905752723,32.70300254871422,64.32637038118277,3.786266395125871,1014.1519734913138,0.32555281515197554,64.8661877393056,25.130469758462475,7.4533314015170005,1.0,0.104465560151265,0.04178622406050601,0
2025-04-12 17:00:00,163.0,78.9,194.5,,,,,,,,Hourly,2025,4,12,5,102,17,1,1,South,28.5355,77.391,0.2,0.5,21.99664905752723,29.069273496170492,36.181859821155186,1.991780205726616,1021.6272608585381,2.0301182925674164,47.16020340674808,25.08571308471726,21.331159306652758,1.0,0.16712457654574414,0.06684983061829766,1
2025-04-12 18:00:00,160.0,78.0,190.0,,,,,,,,Hourly,2025,4,12,5,102,18,1,1,South,28.5355,77.391,0.2,0.5,21.99664905752723,27.137675361319193,46.470581576752316,1.981733761976479,1013.8996015660188,0.2863016233221345,50.37296614969535,23.174207837366236,17.952447366650553,1.0,0.16768767432427262,0.06707506972970904,0
2025-04-12 19:00:00,143.0,72.9,164.5,,,,,,,,Hourly,2025,4,12,5,102,19,1,1,South,28.5355,77.391,0.2,0.5,21.99664905752723,28.389894964392177,62.401898592843544,2.3062222502422483,1007.1917319419942,0.3053475066675074,59.59084426081395,23.77745046390768,11.37192195848347,1.0,0.15123000275113532,0.06049200110045413,0
2025-04-12 20:00:00,144.0,73.2,166.0,,,,,,,,Hourly,2025,4,12,5,102,20,1,1,South,28.5355,77.391,0.2,0.5,21.99664905752723,34.55805176998838,39.79095880780294,1.296186979419018,1016.3354741386422,0.018634698129546476,54.45353117388985,31.965677811150346,26.22131461063819,1.0,0.2177523017426526,0.08710092069706105,0
2025-04-12 21:00:00,135.0,70.5,152.5,,,,,,,,Hourly,2025,4,12,5,102,21,1,1,South,28.5355,77.391,0.2,0.5,21.99664905752723,27.540369755012108,40.470188891733,3.555700006830656,1009.2154441128339,0.03711175734475874,47.77546420087861,20.428969741350798,13.067105169131,1.0,0.10975261743537056,0.043901046974148226,0
2025-04-12 22:00:00,133.0,69.9,149.5,,,,,,,,Hourly,2025,4,12,5,102,22,1,1,South,28.5355,77.391,0.2,0.5,21.99664905752723,33.992052758534214,54.444569606494966,4.280307876878172,1013.1009056447965,1.7359128682392442,61.2143375617817,25.43143700477787,8.627419358061816,1.0,0.09469144823722105,0.03787657929488842,1
2025-04-12 23:00:00,127.0,68.1,140.5,,,,,,,,Hourly,2025,4,12,5,102,23,1,1,South,28.5355,77.391,0.2,0.5,21.99664905752723,32.21842011876565,37.21766360651711,2.119832506648627,1010.4160171430364,0.3801455806217536,50.8272519220242,27.978755105468395,20.12362402779265,1.0,0.16026501388598832,0.06410600555439533,0
2025-04-13 00:00:00,118.0,65.4,127.0,,,,,,,,Hourly,2025,4,13,6,103,0,1,1,East,28.6692,77.4538,0.7,0.7,27.857490675399784,31.589281518628766,49.342500523771626,2.992898749328571,1004.6477267893642,0.0653851706241687,56.26053178051458,25.603484019971624,12.686898079934215,1.0,0.17531123225143364,0.17531123225143364,0
2025-04-13 01:00:00,110.0,63.0,115.0,,,,,,,,Hourly,2025,4,13,6,103,1,1,1,East,28.6692,77.4538,0.7,0.7,27.857490675399784,29.90000222125444,43.61536061106193,3.666076822627294,1020.2901706988024,0.030683594225030017,51.707682526785405,22.56784857599985,12.083950078899466,1.0,0.15001896166935716,0.15001896166935716,0
2025-04-13 02:00:00,106.0,61.8,109.0,,,,,,,,Hourly,2025,4,13,6,103,2,1,1,East,28.6692,77.4538,0.7,0.7,27.857490675399784,30.87851774308763,47.43226315389269,3.015014398115118,1012.0872198331471,0.1740874167383607,54.59464932003398,24.848488946857394,13.092789124438923,1.0,0.17434557652610677,0.17434557652610677,0
2025-04-13 03:00:00,106.0,61.8,109.0,,,,,,,,Hourly,2025,4,13,6,103,3,1,1,East,28.6692,77.4538,0.7,0.7,27.857490675399784,30.831037452647184,45.72185054704738,1.8505615182384978,1018.6816986999952,0.21144578489423518,53.69196272617087,27.129914416170188,19.041213145434504,1.0,0.24556565277446263,0.24556565277446263,0
2025-04-13 04:00:00,107.0,62.1,110.5,,,,,,,,Hourly,2025,4,13,6,103,4,1,1,East,28.6692,77.4538,0.7,0.7,27.857490675399784,33.13193275406558,59.37981667754855,1.8948415330743908,1012.3203763234986,0.10120073926977458,62.821841092839854,29.342249687916798,14.03191948794235,1.0,0.24180943654507514,0.24180943654507514,0
2025-04-13 05:00:00,107.0,62.1,110.5,,,,,,,,Hourly,2025,4,13,6,103,5,1,1,East,28.6692,77.4538,0.7,0.7,27.857490675399784,28.780040221672138,48.25018456890277,2.5793451557963705,1012.5061935350576,1.109578884250608,52.90513250612352,23.621349910079395,14.457900308187346,1.0,0.19556649876763746,0.19556649876763746,1
2025-04-13 06:00:00,109.0,62.7,113.5,,,,,,,,Hourly,2025,4,13,6,103,6,1,1,East,28.6692,77.4538,0.7,0.7,27.857490675399784,31.011439348700645,33.11800484536837,1.5073229704796431,1010.7241379037553,0.08629711283089443,47.57044177138483,27.996793407741357,26.67466295410571,1.0,0.27918222272980336,0.27918222272980336,0
2025-04-13 07:00:00,110.0,63.0,115.0,,,,,,,,Hourly,2025,4,13,6,103,7,1,1,East,28.6692,77.4538,0.7,0.7,27.857490675399784,31.44645330515292,43.65411884644895,2.180487198948643,1016.2910184440215,0.09132801625020151,53.2735127283774,27.085478907255634,17.716116314562438,1.0,0.2200920664706323,0.2200920664706323,0
2025-04-13 08:00:00,111.0,63.3,116.5,,,,,,,,Hourly,2025,4,13,6,103,8,1,1,East,28.6692,77.4538,0.7,0.7,27.857490675399784,30.93167019236253,23.261286460817736,2.9570847114986947,1009.8216539027867,0.07104933723259327,42.562313422771396,25.017500769365142,19.392739638904136,1.0,0.1768979061696367,0.1768979061696367,0
2025-04-13 09:00:00,114.0,64.2,121.0,,,,,,,,Hourly,2025,4,13,6,103,9,1,1,East,28.6692,77.4538,0.7,0.7,27.857490675399784,33.133866515408855,41.50731397751237,1.50282644140644,1006.0153161069178,0.07613772392293812,53.88752350416504,30.128213632595973,23.37065209748152,1.0,0.2796837960552476,0.2796837960552476,0
2025-04-13 10:00:00,117.0,65.1,125.5,,,,,,,,Hourly,2025,4,13,6,103,10,1,1,East,28.6692,77.4538,0.7,0.7,27.857490675399784,33.99534976365905,20.0,2.2128366726786255,1014.0523162855039,0.04906008507120436,43.99534976365905,29.5696764183018,24.900114182680166,1.0,0.21787599909845146,0.21787599909845146,0
2025-04-13 11:00:00,139.0,71.7,158.5,,,,,,,,Hourly,2025,4,13,6,103,11,1,1,East,28.6692,77.4538,0.7,0.7,27.857490675399784,29.70594446418562,42.70770700819746,2.1668437766060404,1007.0769462445985,0.09699740771446132,51.05979796828435,25.37225691097354,18.0912912139934,1.0,0.22104026891727563,0.22104026891727563,0
2025-04-13 12:00:00,167.0,80.1,200.5,,,,,,,,Hourly,2025,4,13,6,103,12,1,1,East,28.6692,77.4538,0.7,0.7,27.857490675399784,26.977284340130065,41.98030518497964,2.9400561185099385,1018.2988134021963,0.6637009880263076,47.96743693261989,21.09717210311019,14.725601125945996,1.0,0.1776624441239502,0.1776624441239502,0
2025-04-13 13:00:00,179.0,83.7,218.5,,,,,,,,Hourly,2025,4,13,6,103,13,1,1,East,28.6692,77.4538,0.7,0.7,27.857490675399784,31.271411484065347,46.50057787392924,4.016013930050887,1005.3247214484716,0.4069174158149368,54.52170042102996,23.239383623963572,10.665724392341952,1.0,0.13955304147109865,0.13955304147109865,0
2025-04-13 14:00:00,179.0,83.7,218.5,,,,,,,,Hourly,2025,4,13,6,103,14,1,1,East,28.6692,77.4538,0.7,0.7,27.857490675399784,27.923370190886562,46.85685376151086,1.4537305137627947,1014.8049976350056,0.011198129531906928,51.351797071642,25.015909163360973,21.658102200063585,1.0,0.28527990179595974,0.28527990179595974,0
2025-04-13 15:00:00,171.0,81.3,206.5,,,,,,,,Hourly,2025,4,13,6,103,15,1,1,East,28.6692,77.4538,0.7,0.7,27.857490675399784,30.24155553083925,39.42368946173566,2.223790466627805,1015.1759094754046,0.03231518540051116,49.95340026170708,25.79397459758364,18.79039942742595,1.0,0.2171357001164607,0.2171357001164607,0
2025-04-13 16:00:00,178.0,83.4,217.0,,,,,,,,Hourly,2025,4,13,6,103,16,1,1,East,28.6692,77.4538,0.7,0.7,27.857490675399784,26.304651386574303,42.85232216710944,0.914748323985183,1007.5531003676786,0.29632616104686077,47.730812470129024,24.475154738603937,29.84605188944549,1.0,0.36558329428020264,0.36558329428020264,0
2025-04-13 17:00:00,179.0,83.7,218.5,,,,,,,,Hourly,2025,4,13,6,103,17,1,1,East,28.6692,77.4538,0.7,0.7,27.857490675399784,26.12520676674525,39.84606037790713,2.380229583006527,1005.74512672778,0.7821051961543042,46.04823695569881,21.364747600732198,17.795814794505546,1.0,0.20708652557776527,0.20708652557776527,0
2025-04-13 18:00:00,168.0,80.4,202.0,,,,,,,,Hourly,2025,4,13,6,103,18,1,1,East,28.6692,77.4538,0.7,0.7,27.857490675399784,31.220221678579815,59.897281486542084,3.461730183522135,1014.5162519956921,0.14603200476115824,61.16886242185086,24.296761311535544,8.988154115989241,1.0,0.1568898098287541,0.1568898098287541,0
2025-04-13 19:00:00,160.0,78.0,190.0,,,,,,,,Hourly,2025,4,13,6,103,19,1,1,East,28.6692,77.4538,0.7,0.7,27.857490675399784,24.816741597934246,46.935486132061385,2.7031441998640426,1010.0620913815304,0.14185504850890776,48.28448466396494,19.410453198206163,14.329583457724068,1.0,0.18902855579474864,0.18902855579474864,0
2025-04-13 20:00:00,160.0,78.0,190.0,,,,,,,,Hourly,2025,4,13,6,103,20,1,1,East,28.6692,77.4538,0.7,0.7,27.857490675399784,32.36837839550333,44.25996972894014,3.892497087383666,1013.8671919996383,1.0243340578599514,54.4983632599734,24.583384220735994,11.392961360119614,1.0,0.14307622212082605,0.14307622212082605,1
2025-04-13 21:00:00,161.0,78.3,191.5,,,,,,,,Hourly,2025,4,13,6,103,21,1,1,East,28.6692,77.4538,0.7,0.7,27.857490675399784,23.431888876625187,39.09889641988427,3.548084803780526,1019.3940648267258,1.1850436749844033,42.98133708656732,16.335719269064136,13.390494286626454,1.0,0.1539109383840283,0.1539109383840283,1
2025-04-13 22:00:00,146.0,73.8,169.0,,,,,,,,Hourly,2025,4,13,6,103,22,1,1,East,28.6692,77.4538,0.7,0.7,27.857490675399784,29.439255923891785,35.5142785967323,4.8746860340507325,1011.9677855745325,1.0108038241079254,47.196395222257934,19.68988385579032,10.976879620374078,1.0,0.11915530395031744,0.11915530395031744,1
2025-04-13 23:00:00,142.0,72.6,163.0,,,,,,,,Hourly,2025,4,13,6,103,23,1,1,East,28.6692,77.4538,0.7,0.7,27.857490675399784,31.49820245916758,46.21606209011008,1.1461397247846905,1012.6003312540123,0.10624389603701055,54.606233504222615,29.205923009598198,25.060781126581002,1.0,0.32616702068185555,0.32616702068185555,0
2025-04-14 00:00:00,143.0,72.9,164.5,,,,,,,,Hourly,2025,4,14,0,104,0,0,1,West,28.6692,77.1025,0.6,0.6,13.320157249071446,30.024977536181126,48.23423138466114,1.0334776398272378,1012.0334949565861,0.32696816313791854,54.1420932285117,27.95802225652665,25.456768051669762,1.0,0.29506102661201394,0.29506102661201394,0
2025-04-14 01:00:00,147.0,74.1,170.5,,,,,,,,Hourly,2025,4,14,0,104,1,0,1,West,28.6692,77.1025,0.6,0.6,13.320157249071446,30.741974260624612,32.86860389671067,2.3521736020931248,1015.232655272713,1.360233771992938,47.17627620897994,26.037627056438364,20.02622897017384,1.0,0.178988343451352,0.178988343451352,1
2025-04-14 02:00:00,151.0,75.3,176.5,,,,,,,,Hourly,2025,4,14,0,104,2,0,1,West,28.6692,77.1025,0.6,0.6,13.320157249071446,33.030159685022674,40.769501619504,2.50177837842984,1005.9755802447885,0.08129395634814163,53.414910494774674,28.026602928162994,16.914405190614694,1.0,0.17134151141484674,0.17134151141484674,0
2025-04-14 03:00:00,158.0,77.4,187.0,,,,,,,,Hourly,2025,4,14,0,104,3,0,1,West,28.6692,77.1025,0.6,0.6,13.320157249071446,30.98870667123115,36.725713085170916,4.82361313082638,1012.4725930997184,1.5286259039757253,49.351563213816604,21.341480409578388,10.86512539438731,1.0,0.10302882188790914,0.10302882188790914,1
2025-04-14 04:00:00,159.0,77.7,188.5,,,,,,,,Hourly,2025,4,14,0,104,4,0,1,West,28.6692,77.1025,0.6,0.6,13.320157249071446,32.86863680743661,48.9122848249402,3.7217278606886293,1013.4343496043361,0.8982897866337656,57.32477921990671,25.42518108605935,10.819707675318888,1.0,0.12707212649745858,0.12707212649745858,0
2025-04-14 05:00:00,162.0,78.6,193.0,,,,,,,,Hourly,2025,4,14,0,104,5,0,1,West,28.6692,77.1025,0.6,0.6,13.320157249071446,30.280240000105813,39.636140700574686,3.4214870735190406,1011.8283324439673,0.2846089973409924,50.098310350393156,23.437265853067732,13.652388505431501,1.0,0.13570095083925302,0.13570095083925302,0
2025-04-14 06:00:00,166.0,79.8,199.0,,,,,,,,Hourly,2025,4,14,0,104,6,0,1,West,28.6692,77.1025,0.6,0.6,13.320157249071446,29.659396300904923,44.52099425318595,2.601264763705162,1011.048061152648,0.3235362604710152,51.9198934274979,24.4568667734946,15.40542264649669,1.0,0.16660813335554087,0.16660813335554087,0
2025-04-14 07:00:00,170.0,81.0,205.0,,,,,,,,Hourly,2025,4,14,0,104,7,0,1,West,28.6692,77.1025,0.6,0.6,13.320157249071446,27.11464187969083,55.23817921522646,1.4212025528713332,1014.0514112249185,0.06848387301304878,54.733731487304055,24.272236773948162,18.487433334187575,1.0,0.2478107415211721,0.2478107415211721,0
2025-04-14 08:00:00,174.0,82.2,211.0,,,,,,,,Hourly,2025,4,14,0,104,8,0,1,West,28.6692,77.1025,0.6,0.6,13.320157249071446,21.516738572391688,51.7085338979025,1.3183257462728057,1009.635059712672,0.33792406416094645,47.37100552134294,18.880087079846078,20.830319544065862,1.0,0.25880746092934764,0.25880746092934764,0
2025-04-14 09:00:00,176.0,82.8,214.0,,,,,,,,Hourly,2025,4,14,0,104,9,0,1,West,28.6692,77.1025,0.6,0.6,13.320157249071446,31.70682628344636,35.41206101938465,0.0,1013.6836570484187,0.44841106517892243,49.41285679313869,31.70682628344636,64.58793898061535,1.0,0.6,0.6,0
2025-04-14 10:00:00,178.0,83.4,217.0,,,,,,,,Hourly,2025,4,14,0,104,10,0,1,West,28.6692,77.1025,0.6,0.6,13.320157249071446,28.846810040389204,51.552433068072666,2.427309883692006,1010.1688132800535,0.19611082583392694,54.62302657442554,23.992190273005193,14.135741609608434,1.0,0.17506441505477793,0.17506441505477793,0
2025-04-14 11:00:00,181.0,84.3,221.5,,,,,,,,Hourly,2025,4,14,0,104,11,0,1,West,28.6692,77.1025,0.6,0.6,13.320157249071446,27.885760132934017,54.68063622637035,0.7061673160645645,1008.9377906975084,1.0068265748569483,55.226078246119194,26.473425500804886,26.56208646533156,1.0,0.3516653931596559,0.3516653931596559,1
2025-04-14 12:00:00,181.0,84.3,221.5,,,,,,,,Hourly,2025,4,14,0,104,12,0,1,West,28.6692,77.1025,0.6,0.6,13.320157249071446,26.742809628113523,39.43035306511871,1.827657999650633,1013.0569699284416,0.06488593012581674,46.457986160672874,23.087493628812258,21.420428829216576,1.0,0.21218973442832623,0.21218973442832623,0
2025-04-14 13:00:00,198.0,89.4,247.0,,,,,,,,Hourly,2025,4,14,0,104,13,0,1,West,28.6692,77.1025,0.6,0.6,13.320157249071446,28.952859093292524,40.34829949873031,1.1385605959445584,1013.9142742625562,0.34565276290418046,49.12700884265768,26.67573790140341,27.89338801733731,1.0,0.28056254339381587,0.28056254339381587,0
2025-04-14 14:00:00,193.0,87.9,239.5,,,,,,,,Hourly,2025,4,14,0,104,14,0,1,West,28.6692,77.1025,0.6,0.6,13.320157249071446,26.334472502851607,44.734278897120085,2.0488481031553194,1013.7775538366056,0.1505954690325584,48.70161195141165,22.236776296540967,18.126754509575015,1.0,0.19679563549887805,0.19679563549887805,0
2025-04-14 15:00:00,194.0,88.2,241.0,,,,,,,,Hourly,2025,4,14,0,104,15,0,1,West,28.6692,77.1025,0.6,0.6,13.320157249071446,31.713739605607735,34.63242656341151,4.580230770870979,1007.509825965694,0.5031448198946892,49.029952887313485,22.553278063865775,11.714134436484196,1.0,0.10752243493799993,0.10752243493799993,0
2025-04-14 16:00:00,194.0,88.2,241.0,,,,,,,,Hourly,2025,4,14,0,104,16,0,1,West,28.6692,77.1025,0.6,0.6,13.320157249071446,29.85936574328953,55.56430123152015,1.9557954412044258,1013.1368483629202,0.624405751499287,57.641516359049604,25.947774860880678,15.03341474482186,1.0,0.2029910431675584,0.2029910431675584,0
2025-04-14 17:00:00,192.0,87.6,238.0,,,,,,,,Hourly,2025,4,14,0,104,17,0,1,West,28.6692,77.1025,0.6,0.6,13.320157249071446,34.851530860158555,46.98754441188257,2.3441548014081057,1012.373654477666,0.20320451915254917,58.34530306609984,30.163221257342343,15.852273215879766,1.0,0.17941753167268487,0.17941753167268487,0
2025-04-14 18:00:00,188.0,86.4,232.0,,,,,,,,Hourly,2025,4,14,0,104,18,0,1,West,28.6692,77.1025,0.6,0.6,13.320157249071446,27.119231949456704,31.67282997017083,1.2732741081940198,1017.5487320486726,0.23886690580136422,42.955646934542116,24.572683733068665,30.056722936993737,1.0,0.26393649487199944,0.26393649487199944,0
2025-04-14 19:00:00,182.0,84.6,223.0,,,,,,,,Hourly,2025,4,14,0,104,19,0,1,West,28.6692,77.1025,0.6,0.6,13.320157249071446,29.398899577849896,43.95937034477328,1.2538669269235379,1012.6964289053928,0.5527857793294225,51.37858475023654,26.89116572400282,24.864214025146786,1.0,0.266209150519362,0.266209150519362,0
